"","dataword","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"11900","akibat",0,0,0,0,0,0,0,0,0,0
"11901","erupsi",0,0,0,0,0,0,0,0,0,0
"11902","gunung",0,0,0,0,0,0,0,0,0,0
"11903","merapi",0,0,0,0,0,0,0,0,0,0
"11904","pemberhentian",0,0,0,0,0,0,0,0,0,0
"11905","lokasi",0,0,0,0,0,0,0,0,0,0
"11906","museum",0,0,0,0,0,0,0,0,0,0
"11907","erupsi",0,0,0,0,0,0,0,0,0,0
"11908","gunung",0,0,0,0,0,0,0,0,0,0
"11909","merapi",0,0,0,0,0,0,0,0,0,0
"11910","dilanjutkan",0,0,0,0,0,0,0,0,0,0
"11911","batu",0,0,0,0,0,0,0,0,0,0
"11912","alien",0,0,1,1,0,0,0,0,1,0
"11913","dipinggir",0,0,0,0,0,0,0,0,0,0
"11914","sungai",0,0,0,0,0,0,0,0,0,0
"11915","kaliurang",0,0,0,0,0,0,0,0,0,0
"11916","bunker",0,0,0,1,0,0,0,0,0,0
"11917","pemantau",0,0,0,0,0,0,0,0,0,0
"11918","gunung",0,0,0,0,0,0,0,0,0,0
"11919","merapi",0,0,0,0,0,0,0,0,0,0
"11920","silahkan",0,0,0,0,0,0,0,0,0,0
"11921","menikmati",0,0,0,0,0,0,0,0,0,0
"11922","merenung",0,0,0,0,0,0,0,0,0,0
"11923","kekuatan",0,0,0,0,0,0,0,0,0,0
"11924","alam",0,0,0,0,0,0,0,0,0,0
"11925","da",0,0,0,0,0,0,0,0,0,0
"11926","kekuasaan",0,0,0,0,0,0,0,0,0,0
"11927","tuhan",0,0,0,0,0,0,0,0,0,0
"11928","jeep",0,0,0,0,0,0,0,0,0,0
"11929","ribu",0,0,0,0,0,0,0,0,0,0
"11930","trip",0,0,0,0,0,0,1,0,0,0
"11931","ditempuh",0,0,0,0,0,0,0,0,0,0
"11932","jam",0,0,0,0,0,0,0,0,0,1
"11933","digunung",0,0,0,0,0,0,0,0,0,0
"11934","disuguhkan",0,0,0,0,0,0,0,0,0,0
"11935","pemandangan",0,0,0,0,0,0,0,0,0,0
"11936","indah",0,0,0,0,0,0,0,0,0,0
"11937","keatas",0,0,0,0,0,0,0,0,0,0
"11938","ditarik",0,0,0,0,0,0,0,0,0,0
"11939","retribusi",0,0,0,0,0,0,0,0,0,0
"11940","orang",0,0,0,0,0,0,0,0,0,0
"11941","gunung",0,0,0,0,0,0,0,0,0,0
"11942","mobik",0,0,0,0,0,0,0,0,0,0
"11943","diparkir",0,0,0,0,0,0,0,0,0,0
"11944","menyewa",0,0,0,0,0,0,0,0,0,0
"11945","mobil",0,0,0,0,0,0,0,0,0,0
"11946","jeep",0,0,0,0,0,0,0,0,0,0
"11947","disediakan",0,0,0,0,0,0,0,0,0,0
"11948","pengelolah",0,0,0,0,0,0,0,0,0,0
"11949","gunung",0,0,0,0,0,0,0,0,0,0
"11950","merapi",0,0,0,0,0,0,0,0,0,0
"11951","berjalan",0,0,0,0,0,0,0,0,0,0
"11952","kaki",0,0,0,0,0,0,0,0,0,0
"11953","menikmati",0,0,0,0,0,0,0,0,0,0
"11954","berhiking",0,0,0,0,0,0,0,0,0,0
"11955","ria",0,0,0,0,0,0,0,0,0,0
"11956","petilasan",0,0,0,0,0,0,0,0,0,0
"11957","mbah",0,0,0,0,0,0,0,0,0,0
"11958","maridjan",0,0,0,0,0,0,0,0,0,0
"11959","sisa",0,0,0,0,0,0,0,0,0,0
"11960","sisa",0,0,0,0,0,0,0,0,0,0
"11961","puing",0,0,0,0,0,0,0,0,0,0
"11962","tragedi",0,0,0,0,0,0,0,0,0,0
"11963","gunung",0,0,0,0,0,0,0,0,0,0
"11964","merapi",0,0,0,0,0,0,0,0,0,0
"11965","dicoba",0,0,0,0,0,0,0,0,0,0
"11966","pencinta",0,0,0,0,0,0,0,0,0,0
"11967","alam",0,0,0,0,0,0,0,0,0,0
"11968","gunung",0,0,0,0,0,0,0,0,0,0
"11969","merapi",0,0,0,0,0,0,0,0,0,0
"11970","ditempuh",0,0,0,0,0,0,0,0,0,0
"11971","jam",0,0,0,0,0,0,0,0,0,1
"11972","pusat",0,0,0,0,0,0,0,0,0,0
"11973","kota",0,0,0,0,0,0,0,0,0,0
"11974","yogya",0,0,0,0,0,0,0,0,0,0
"11975","sesampainya",0,0,0,0,0,0,0,0,0,0
"11976","kawasan",0,0,0,0,0,0,0,0,0,0
"11977","wisata",0,0,0,0,0,0,0,0,0,0
"11978","gunung",0,0,0,0,0,0,0,0,0,0
"11979","merapi",0,0,0,0,0,0,0,0,0,0
"11980","lanjutkan",0,0,0,0,0,0,0,0,0,0
"11981","menyewa",0,0,0,0,0,0,0,0,0,0
"11982","mobil",0,0,0,0,0,0,0,0,0,0
"11983","jeep",0,0,0,0,0,0,0,0,0,0
"11984","harga",0,0,0,0,0,0,0,0,0,0
"11985","ribu",0,0,0,0,0,0,0,0,0,0
"11986","orang",0,0,0,0,0,0,0,0,0,0
"11987","melewati",0,0,0,0,0,0,0,0,0,0
"11988","jalanan",0,0,0,0,0,0,0,0,0,0
"11989","ekstrem",0,0,0,0,0,0,0,0,0,0
"11990","tempattempat",0,0,0,0,0,0,0,0,0,0
"11991","saksi",0,0,0,0,0,0,0,0,0,0
"11992","dahsyatnya",0,0,0,0,0,0,0,0,0,0
"11993","erupsi",0,0,0,0,0,0,0,0,0,0
"11994","gunung",0,0,0,0,0,0,0,0,0,0
"11995","merapi",0,0,0,0,0,0,0,0,0,0
"11996","bekas",0,0,0,0,0,0,0,0,0,0
"11997","rumah",0,0,0,0,0,0,0,0,0,0
"11998","terkena",0,0,0,0,0,0,0,0,0,0
"11999","erupsibatu",0,0,0,0,0,0,0,0,0,0
"12000","aliendan",0,0,0,0,0,0,0,0,0,0
"12001","bunker",0,0,0,1,0,0,0,0,0,0
"12002","gunung",0,0,0,0,0,0,0,0,0,0
"12003","merapi",0,0,0,0,0,0,0,0,0,0
"12004","menikmati",0,0,0,0,0,0,0,0,0,0
"12005","indahnya",0,0,0,0,0,0,0,0,0,0
"12006","pemandangan",0,0,0,0,0,0,0,0,0,0
"12007","gunung",0,0,0,0,0,0,0,0,0,0
"12008","merapi",0,0,0,0,0,0,0,0,0,0
"12009","cobalah",0,0,0,0,0,0,0,0,0,0
"12010","mengenakan",0,0,0,0,0,0,0,0,0,0
"12011","baju",0,0,0,0,0,0,0,0,0,0
"12012","topi",0,0,0,0,0,0,0,0,0,0
"12013","jeepnya",0,0,0,0,0,0,0,0,0,0
"12014","terbuka",0,0,0,0,0,0,0,0,0,0
"12015","matahari",0,0,0,0,0,0,0,0,0,0
"12016","terik",0,0,0,0,0,0,0,0,0,0
"12017","mendengar",0,0,0,0,0,0,0,0,0,0
"12018","cerita",0,0,0,0,0,0,0,0,0,0
"12019","teman",0,0,0,0,0,0,0,0,0,0
"12020","asyiknya",0,0,0,0,0,0,0,0,0,0
"12021","perjalanan",0,0,0,0,0,0,0,0,0,0
"12022","merapi",0,0,0,0,0,0,0,0,0,0
"12023","menduga",0,0,0,0,0,0,0,0,0,0
"12024","sedahsyat",0,0,0,0,0,0,0,0,0,0
"12025","alami",0,0,0,0,0,0,0,0,0,0
"12026","oktober",0,0,0,0,0,0,0,0,0,0
"12027","perjalanan",0,0,0,0,0,0,0,0,0,0
"12028","kaki",0,0,0,0,0,0,0,0,0,0
"12029","merapi",0,0,0,0,0,0,0,0,0,0
"12030","puncak",0,0,0,0,0,0,0,0,0,0
"12031","gunung",0,0,0,0,0,0,0,0,0,0
"12032","memanggil",0,0,0,0,0,0,0,0,0,0
"12033","dikunjungi",0,0,0,0,0,0,0,0,0,0
"12034","pelataran",0,0,0,0,0,0,0,0,0,0
"12035","kaki",0,0,0,0,0,0,0,0,0,0
"12036","merapi",0,0,0,0,0,0,0,0,0,0
"12037","disambut",0,0,0,0,0,0,0,0,0,0
"12038","puluhan",0,0,0,0,0,0,0,0,0,0
"12039","jeep",0,0,0,0,0,0,0,0,0,0
"12040","terbuka",0,0,0,0,0,0,0,0,0,0
"12041","membawa",0,0,0,0,0,0,0,0,0,0
"12042","berkeliling",0,0,0,0,0,0,0,0,0,0
"12043","area",0,0,0,0,0,0,0,0,0,0
"12044","merapi",0,0,0,0,0,0,0,0,0,0
"12045","oh",0,0,0,0,0,0,0,0,0,0
"12046","iya",0,0,0,0,0,0,0,0,0,0
"12047","jeep",0,0,0,0,0,0,0,0,0,0
"12048","mengendarai",0,0,0,0,0,0,0,0,0,0
"12049","motor",0,0,0,0,0,0,0,0,0,0
"12050","trail",0,0,0,0,0,0,0,0,0,0
"12051","lupa",0,0,0,0,0,0,0,0,0,0
"12052","bekali",0,0,0,0,0,0,0,0,0,0
"12053","sunglasses",0,0,0,0,0,0,0,0,0,0
"12054","masker",0,0,0,0,0,0,0,0,0,0
"12055","syal",0,0,0,0,0,0,0,0,0,0
"12056","menutupi",0,0,0,0,0,0,0,0,0,0
"12057","hidung",0,0,0,0,0,0,0,0,0,0
"12058","mulut",0,0,0,0,0,0,0,0,0,0
"12059","abu",0,0,0,0,0,0,0,0,0,0
"12060","vulkanik",0,0,0,0,0,0,0,0,0,0
"12061","tebal",0,0,0,0,0,0,0,0,0,0
"12062","area",0,0,0,0,0,0,0,0,0,0
"12063","mengunjungi",0,0,0,0,0,0,0,0,0,0
"12064","museum",0,0,0,0,0,0,0,0,0,0
"12065","merapi",0,0,0,0,0,0,0,0,0,0
"12066","batu",0,0,0,0,0,0,0,0,0,0
"12067","alien",0,0,1,1,0,0,0,0,1,0
"12068","bunker",0,0,0,1,0,0,0,0,0,0
"12069","berlindung",0,0,0,0,0,0,0,0,0,0
"12070","laharwaktu",0,0,0,0,0,0,0,0,0,0
"12071","tour",0,0,0,0,0,0,0,0,0,0
"12072","menit",0,0,0,0,0,0,0,0,0,0
"12073","gunung",0,0,0,0,0,0,0,0,0,0
"12074","merapi",0,0,0,0,0,0,0,0,0,0
"12075","gunung",0,0,0,0,0,0,0,0,0,0
"12076","terkenal",0,0,0,0,0,0,0,0,0,0
"12077","pulau",0,0,0,0,0,0,0,0,0,0
"12078","jawa",0,0,0,0,0,0,0,0,0,0
"12079","gunung",0,0,0,0,0,0,0,0,0,0
"12080","berapi",0,0,0,0,0,0,0,0,0,0
"12081","aktif",0,0,0,0,0,0,0,0,0,0
"12082","gunung",0,0,0,0,0,0,0,0,0,0
"12083","berapi",0,0,0,0,0,0,0,0,0,0
"12084","mudah",0,0,0,0,0,0,0,0,0,0
"12085","pergi",0,0,0,0,0,0,0,0,0,0
"12086","kaliurang",0,0,0,0,0,0,0,0,0,0
"12087","mengikuti",0,0,0,0,0,0,0,0,0,0
"12088","tour",0,0,0,0,0,0,0,0,0,0
"12089","disediakan",0,0,0,0,0,0,0,0,0,0
"12090","homestay",0,0,0,0,0,0,0,0,0,0
"12091","vogels",0,0,0,0,0,0,0,0,0,0
"12092","sisa",0,0,0,0,0,0,0,0,0,0
"12093","letusan",0,0,0,0,0,0,0,0,0,0
"12094","gunung",0,0,0,0,0,0,0,0,0,0
"12095","merapi",0,0,0,0,0,0,0,0,0,0
"12096","menenggelamkan",0,0,0,0,0,0,0,0,0,0
"12097","desa",0,0,0,0,0,0,0,0,0,0
"12098","kaliadem",0,0,0,0,0,0,0,0,0,0
"12099","merapi",0,0,0,0,0,0,0,0,0,0
"12100","sumber",0,0,0,0,0,0,0,0,0,0
"12101","kehidupan",0,0,0,0,0,0,0,0,0,0
"12102","mengayomimenghidupi",0,0,0,0,0,0,0,0,0,0
"12103","yogyakarta",0,0,0,0,0,0,0,0,0,0
"12104","jawa",0,0,0,0,0,0,0,0,0,0
"12105","keelokan",0,0,0,0,0,0,0,0,0,0
"12106","pemandangan",0,0,0,0,0,0,0,0,0,0
"12107","alamnya",0,0,0,0,0,0,0,0,0,0
"12108","energi",0,0,0,0,0,0,0,0,0,0
"12109","dasyat",0,0,0,0,0,0,0,0,0,0
"12110","tersimpan",0,0,0,0,0,0,0,0,0,0
"12111","didalamnya",0,0,0,0,0,0,0,0,0,0
"12112","senantiasa",0,0,0,0,0,0,0,0,0,0
"12113","hidup",0,0,0,0,0,0,0,0,0,0
"12114","berdampingan",0,0,0,0,0,0,0,0,0,0
"12115","perjalanan",0,0,0,0,0,0,0,0,0,0
"12116","jelajah",0,0,0,0,0,0,0,0,0,0
"12117","wisata",0,0,0,0,0,0,0,0,0,0
"12118","kaki",0,0,0,0,0,0,0,0,0,0
"12119","merapi",0,0,0,0,0,0,0,0,0,0
"12120","kesempatan",0,0,0,0,0,0,0,0,0,0
"12121","out",0,0,0,0,0,0,0,0,0,0
"12122","door",0,0,0,0,0,0,0,0,0,0
"12123","memicu",0,0,0,0,0,0,0,0,0,0
"12124","adrenalin",0,0,0,0,0,0,0,0,0,0
"12125","paket",0,0,0,0,0,0,0,0,0,0
"12126","desa",0,0,0,0,0,0,0,0,0,0
"12127","wisata",0,0,0,0,0,0,0,0,0,0
"12128","tersedia",0,0,0,0,0,0,0,0,0,0
"12129","bundling",0,0,0,0,0,0,0,0,0,0
"12130","kegiatan",0,0,0,0,0,0,0,0,0,0
"12131","out",0,0,0,0,0,0,0,0,0,0
"12132","bond",0,0,0,0,0,0,0,0,0,0
"12133","area",0,0,0,0,0,0,0,0,0,0
"12134","kebun",0,0,0,0,0,0,0,0,0,0
"12135","salak",0,0,0,0,0,0,0,0,0,0
"12136","kaki",0,0,0,0,0,0,0,0,0,0
"12137","merapi",0,0,0,0,0,0,0,0,0,0
"12138","wisata",0,0,0,0,0,0,0,0,0,0
"12139","gunung",0,0,0,0,0,0,0,0,0,0
"12140","merapi",0,0,0,0,0,0,0,0,0,0
"12141","menggairahkan",0,0,0,0,0,0,0,0,0,0
"12142","lakoni",0,0,0,0,0,0,0,0,0,0
"12143","berkeliling",0,0,0,0,0,0,0,0,0,0
"12144","area",0,0,0,0,0,0,0,0,0,0
"12145","kebun",0,0,0,0,0,0,0,0,0,0
"12146","salak",0,0,0,0,0,0,0,0,0,0
"12147","suasana",0,0,0,0,0,0,0,0,0,0
"12148","segar",0,0,0,0,0,0,0,0,0,0
"12149","penasaran",0,0,0,0,0,0,0,0,0,0
"12150","seolaholah",0,0,0,0,0,0,0,0,0,0
"12151","rimba",0,0,0,0,0,0,0,0,0,0
"12152","pohon",0,0,0,0,0,0,0,0,0,0
"12153","salak",0,0,0,0,0,0,0,0,0,0
"12154","berujung",0,0,0,0,0,0,0,0,0,0
"12155","seru",0,0,0,0,0,0,0,0,0,0
"12156","banget",0,0,0,0,0,0,0,0,0,0
"12157","menarik",0,0,0,0,0,0,0,0,0,0
"12158","mempelajari",0,0,0,0,0,0,0,0,0,0
"12159","sejarah",0,0,0,0,0,0,0,0,0,0
"12160","erupsi",0,0,0,0,0,0,0,0,0,0
"12161","merapi",0,0,0,0,0,0,0,0,0,0
"12162","museum",0,0,0,0,0,0,0,0,0,0
"12163","sisa",0,0,0,0,0,0,0,0,0,0
"12164","hartaku",0,0,0,0,0,0,0,0,0,0
"12165","lava",1,0,0,1,0,0,0,0,1,0
"12166","membeku",0,0,0,0,0,0,0,0,0,0
"12167","menyimpan",0,0,0,0,0,0,0,0,0,0
"12168","panas",0,0,0,0,0,0,0,0,0,0
"12169","rekan",0,0,0,0,0,0,0,0,0,0
"12170","survey",0,0,0,0,0,0,0,0,0,0
"12171","gunung",0,0,0,0,0,0,0,0,0,0
"12172","merapi",0,0,0,0,0,0,0,0,0,0
"12173","lava",1,0,0,1,0,0,0,0,1,0
"12174","tour",0,0,0,0,0,0,0,0,0,0
"12175","disana",0,0,0,0,0,0,0,0,0,0
"12176","menyusun",0,0,0,0,0,0,0,0,0,0
"12177","kerjasama",0,0,0,0,0,0,0,0,0,0
"12178","pengelola",0,0,0,0,0,0,0,0,0,0
"12179","penyewaan",0,0,0,0,0,0,0,0,0,0
"12180","jeep",0,0,0,0,0,0,0,0,0,0
"12181","mencoba",0,0,0,0,0,0,0,0,0,0
"12182","berwisata",0,0,0,0,0,0,0,0,0,0
"12183","motor",0,0,0,0,0,0,0,0,0,0
"12184","trail",0,0,0,0,0,0,0,0,0,0
"12185","medan",0,0,0,0,0,0,0,0,0,0
"12186","merasakan",0,0,0,0,0,0,0,0,0,0
"12187","tantangan",0,0,0,0,0,0,0,0,0,0
"12188","menunggangi",0,0,0,0,0,0,0,0,0,0
"12189","kuda",0,0,0,0,0,0,0,0,0,0
"12190","besi",0,0,0,0,0,0,0,0,0,0
"12191","jalur",0,0,0,0,0,0,0,0,0,0
"12192","merapi",0,0,0,0,0,0,0,0,0,0
"12193","lumayan",0,0,0,0,0,0,0,0,0,0
"12194","seru",0,0,0,0,0,0,0,0,0,0
"12195","pemandangannya",0,0,0,0,0,0,0,0,0,0
"12196","bagus",0,0,0,0,0,0,0,0,0,0
"12197","peninggalanpeninggalan",0,0,0,0,0,0,0,0,0,0
"12198","musibah",0,0,0,0,0,0,0,0,0,0
"12199","merapi",0,0,0,0,0,0,0,0,0,0
"12200","menyentuh",0,0,0,0,0,0,0,0,0,0
"12201","hatisaya",0,0,0,0,0,0,0,0,0,0
"12202","senang",0,0,0,0,0,0,0,0,0,0
"12203","disana",0,0,0,0,0,0,0,0,0,0
"12204","berencana",0,0,0,0,0,0,0,0,0,0
"12205","kesana",0,0,0,0,0,0,0,0,0,0
"12206","menikmati",0,0,0,0,0,0,0,0,0,0
"12207","suasana",0,0,0,0,0,0,0,0,0,0
"12208","merapi",0,0,0,0,0,0,0,0,0,0
"12209","indah",0,0,0,0,0,0,0,0,0,0
"12210","pemandangan",0,0,0,0,0,0,0,0,0,0
"12211","alamnya",0,0,0,0,0,0,0,0,0,0
"12212","gunung",0,0,0,0,0,0,0,0,0,0
"12213","merapi",0,0,0,0,0,0,0,0,0,0
"12214","rumahrumah",0,0,0,0,0,0,0,0,0,0
"12215","masyarakat",0,0,0,0,0,0,0,0,0,0
"12216","dibangun",0,0,0,0,0,0,0,0,0,0
"12217","tempattempat",0,0,0,0,0,0,0,0,0,0
"12218","aman",0,0,0,0,0,0,0,0,0,0
"12219","akibat",0,0,0,0,0,0,0,0,0,0
"12220","erupsi",0,0,0,0,0,0,0,0,0,0
"12221","daerah",0,0,0,0,0,0,0,0,0,0
"12222","kab",0,0,0,0,0,0,0,0,0,0
"12223","sleman",0,0,0,0,0,0,0,0,0,0
"12224","desa",0,0,0,0,0,0,0,0,0,0
"12225","pagerjurang",0,0,0,0,0,0,0,0,0,0
"12226","daerah",0,0,0,0,0,0,0,0,0,0
"12227","permukiman",0,0,0,0,0,0,0,0,0,0
"12228","gunung",0,0,0,0,0,0,0,0,0,0
"12229","merapi",0,0,0,0,0,0,0,0,0,0
"12230","tata",0,0,0,0,0,0,0,0,0,0
"12231","ruang",0,0,0,0,0,0,0,0,0,0
"12232","model",0,0,0,0,0,0,0,0,0,1
"12233","rumah",0,0,0,0,0,0,0,0,0,0
"12234","pengalamanpengalaman",0,0,0,0,0,0,0,0,0,0
"12235","masyarakat",0,0,0,0,0,0,0,0,0,0
"12236","pembelajaran",0,0,0,0,0,0,0,0,0,0
"12237","bencana",0,0,0,0,0,0,0,0,0,0
"12238","kenal",0,0,0,0,0,0,0,0,0,0
"12239","merapigunung",0,0,0,0,0,0,0,0,0,0
"12240","berapi",0,0,0,0,0,0,0,0,0,0
"12241","aktif",0,0,0,0,0,0,0,0,0,0
"12242","dunia",0,0,0,0,0,0,0,0,0,0
"12243","mempesona",0,0,0,0,0,0,0,0,0,0
"12244","magnet",0,0,0,0,0,0,0,1,0,1
"12245","tersendiri",0,0,0,0,0,0,0,0,0,0
"12246","wisatawan",0,0,0,0,0,0,0,0,0,0
"12247","asing",0,0,0,0,0,0,0,0,0,0
"12248","domestik",0,0,0,0,0,0,0,0,0,0
"12249","semenjak",0,0,0,0,0,0,0,0,0,0
"12250","peristiwa",0,0,0,0,0,0,0,0,0,0
"12251","letusan",0,0,0,0,0,0,0,0,0,0
"12252","merapi",0,0,0,0,0,0,0,0,0,0
"12253","muncul",0,0,0,0,0,0,0,0,0,0
"12254","wisata",0,0,0,0,0,0,0,0,0,0
"12255","alternatif",0,0,0,0,0,0,0,0,0,0
"12256","lava",1,0,0,1,0,0,0,0,1,0
"12257","tour",0,0,0,0,0,0,0,0,0,0
"12258","menikmati",0,0,0,0,0,0,0,0,0,0
"12259","keajaiban",0,0,0,0,0,0,0,0,0,0
"12260","letusan",0,0,0,0,0,0,0,0,0,0
"12261","merapi",0,0,0,0,0,0,0,0,0,0
"12262","lava",1,0,0,1,0,0,0,0,1,0
"12263","tour",0,0,0,0,0,0,0,0,0,0
"12264","membutuhkan",0,0,0,0,0,0,0,0,0,0
"12265","biaya",0,0,0,0,0,0,0,0,0,0
"12266","terjangkau",0,0,0,0,0,0,0,0,0,0
"12267","kocek",0,0,0,0,0,0,0,0,0,0
"12268","ditawarkan",0,0,0,0,0,0,0,0,0,0
"12269","wisata",0,0,0,0,0,0,0,0,0,0
"12270","paket",0,0,0,0,0,0,0,0,0,0
"12271","diajak",0,0,0,0,0,0,0,0,0,0
"12272","menyusuri",0,0,0,0,0,0,0,0,0,0
"12273","jejak",0,0,0,0,0,0,0,0,0,0
"12274","lahar",0,0,0,0,0,0,0,0,0,0
"12275","merapi",0,0,0,0,0,0,0,0,0,0
"12276","jeep",0,0,0,0,0,0,0,0,0,0
"12277","offroad",0,0,0,0,0,0,0,0,0,0
"12278","motor",0,0,0,0,0,0,0,0,0,0
"12279","offroad",0,0,0,0,0,0,0,0,0,0
"12280","sembari",0,0,0,0,0,0,0,0,0,0
"12281","menikmati",0,0,0,0,0,0,0,0,0,0
"12282","udara",0,0,0,0,0,0,0,0,0,0
"12283","khas",0,0,0,0,0,0,0,0,0,0
"12284","pegunungan",0,0,0,0,0,0,0,0,0,0
"12285","menikmati",0,0,0,0,0,0,0,0,0,0
"12286","jadah",0,0,0,0,0,0,0,0,0,0
"12287","tempe",0,0,0,0,0,0,0,0,0,0
"12288","kuliner",0,0,0,0,0,0,0,0,0,0
"12289","khas",0,0,0,0,0,0,0,0,0,0
"12290","lereng",0,0,0,0,0,0,0,0,0,0
"12291","merapi",0,0,0,0,0,0,0,0,0,0
"12292","merapi",0,0,0,0,0,0,0,0,0,0
"12293","indah",0,0,0,0,0,0,0,0,0,0
"12294","seru",0,0,0,0,0,0,0,0,0,0
"12295","dikunjungi",0,0,0,0,0,0,0,0,0,0
"12296","suka",0,0,0,0,0,0,0,0,0,0
"12297","wisata",0,0,0,0,0,0,0,0,0,0
"12298","memiliki",0,0,0,0,0,0,0,0,0,0
"12299","tantangan",0,0,0,0,0,0,0,0,0,0
"12300","menjelajah",0,0,0,0,0,0,0,0,0,0
"12301","sudut",0,0,0,0,0,0,0,0,0,0
"12302","wisata",0,0,0,0,0,0,0,0,0,0
"12303","ditawarkan",0,0,0,0,0,0,0,0,0,0
"12304","merapi",0,0,0,0,0,0,0,0,0,0
"12305","menyewa",0,0,0,0,0,0,0,0,0,0
"12306","ojek",0,0,0,0,0,0,0,0,0,0
"12307","disamping",0,0,0,0,0,0,0,0,0,0
"12308","murah",0,0,0,0,0,0,0,0,0,0
"12309","ojek",0,0,0,0,0,0,0,0,0,0
"12310","motor",0,0,0,0,0,0,0,0,0,0
"12311","wisata",0,0,0,0,0,0,0,0,0,0
"12312","merapi",0,0,0,0,0,0,0,0,0,0
"12313","dijangkau",0,0,0,0,0,0,0,0,0,0
"12314","dibandingkan",0,0,0,0,0,0,0,0,0,0
"12315","menyewa",0,0,0,0,0,0,0,0,0,0
"12316","jeep",0,0,0,0,0,0,0,0,0,0
"12317","iseng",0,0,0,0,0,0,0,0,0,0
"12318","menyebut",0,0,0,0,0,0,0,0,0,0
"12319","yuu",0,0,0,0,0,0,0,0,0,0
"12320","merapi",0,0,0,0,0,0,0,0,0,0
"12321","rombongan",0,0,0,0,0,0,0,0,0,0
"12322","cewe",0,0,0,0,0,0,0,0,0,0
"12323","cowo",0,0,0,0,0,0,0,0,0,0
"12324","selagi",0,0,0,0,0,0,0,0,0,0
"12325","yogya",0,0,0,0,0,0,0,0,0,0
"12326","usulan",0,0,0,0,0,0,0,0,0,0
"12327","menjadikan",0,0,0,0,0,0,0,0,0,0
"12328","perjalanan",0,0,0,0,0,0,0,0,0,0
"12329","seru",0,0,0,0,0,0,0,0,0,0
"12330","jeep",0,0,0,0,0,0,0,0,0,0
"12331","perjalan",0,0,0,0,0,0,0,0,0,0
"12332","lupa",0,0,0,0,0,0,0,0,0,0
"12333","memekai",0,0,0,0,0,0,0,0,0,0
"12334","masker",0,0,0,0,0,0,0,0,0,0
"12335","debunya",0,0,0,0,0,0,0,0,0,0
"12336","yg",0,0,0,0,0,0,0,0,0,0
"12337","halus",0,0,0,0,0,0,0,0,0,0
"12338","mengganggu",0,0,0,0,0,0,0,0,0,0
"12339","pernapasandi",0,0,0,0,0,0,0,0,0,0
"12340","jalanan",0,0,0,0,0,0,0,0,0,0
"12341","aspal",0,0,0,0,0,0,0,0,0,0
"12342","batu",0,0,0,0,0,0,0,0,0,0
"12343","kerikil",0,0,0,0,0,0,0,0,0,0
"12344","yg",0,0,0,0,0,0,0,0,0,0
"12345","mengombang",0,0,0,0,0,0,0,0,0,0
"12346","ambingkan",0,0,0,0,0,0,0,0,0,0
"12347","jalanan",0,0,0,0,0,0,0,0,0,0
"12348","mobil",0,0,0,0,0,0,0,0,0,0
"12349","sayangnya",0,0,0,0,0,0,0,0,0,0
"12350","perjalanan",0,0,0,0,0,0,0,0,0,0
"12351","lalui",0,0,0,0,0,0,0,0,0,0
"12352","bersamaan",0,0,0,0,0,0,0,0,0,0
"12353","penambang",0,0,0,0,0,0,0,0,0,0
"12354","pasir",0,0,0,0,0,0,0,0,0,0
"12355","yg",0,0,0,0,0,0,0,0,0,0
"12356","lalang",0,0,0,0,0,0,0,0,0,0
"12357","jalan",0,0,0,0,0,0,0,0,0,0
"12358","bertemu",0,0,0,0,0,0,0,0,0,0
"12359","truk",0,0,0,0,0,0,0,0,0,0
"12360","truk",0,0,0,0,0,0,0,0,0,0
"12361","yg",0,0,0,0,0,0,0,0,0,0
"12362","mengambil",0,0,0,0,0,0,0,0,0,0
"12363","pasir",0,0,0,0,0,0,0,0,0,0
"12364","lokasi",0,0,0,0,0,0,0,0,0,0
"12365","bagus",0,0,0,0,0,0,0,0,0,0
"12366","kunjungan",0,0,0,0,0,0,0,0,0,0
"12367","wisata",0,0,0,0,0,0,0,0,0,0
"12368","paket",0,0,0,0,0,0,0,0,0,0
"12369","wisata",0,0,0,0,0,0,0,0,0,0
"12370","yg",0,0,0,0,0,0,0,0,0,0
"12371","short",0,0,0,0,0,0,0,0,0,0
"12372","time",0,1,0,0,0,0,0,0,0,0
"12373","yg",0,0,0,0,0,0,0,0,0,0
"12374","sebentar",0,0,0,0,0,0,0,0,0,0
"12375","rumah",0,0,0,0,0,0,0,0,0,0
"12376","penduduk",0,0,0,0,0,0,0,0,0,0
"12377","yg",0,0,0,0,0,0,0,0,0,0
"12378","terkena",0,0,0,0,0,0,0,0,0,0
"12379","dampak",0,0,0,0,0,0,0,0,0,0
"12380","letusan",0,0,0,0,0,0,0,0,0,0
"12381","merapiterasa",0,0,0,0,0,0,0,0,0,0
"12382","perjalanan",0,0,0,0,0,0,0,0,0,0
"12383","suasana",0,0,0,0,0,0,0,0,0,0
"12384","mencekam",0,0,0,0,0,0,0,0,0,0
"12385","letusan",0,0,0,0,0,0,0,0,0,0
"12386","sungguh",0,0,0,0,0,0,0,0,0,0
"12387","yg",0,0,0,0,0,0,0,0,0,0
"12388","mengalaminya",0,0,0,0,0,0,0,0,0,0
"12389","bersyukur",0,0,0,0,0,0,0,0,0,0
"12390","rumah",0,0,0,0,0,0,0,0,0,0
